f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,label,source_path
0.0,0.0,0.11984821,-0.18290795,0.12842415,-0.4840652,0.08124586,-0.7811936,0.07769359,-0.9058376,0.35689044,-0.74566776,0.3750935,-0.92383873,0.30099013,-0.70036167,0.28546536,-0.606671,0.24919412,-0.792762,0.25226998,-0.9676569,0.18239234,-0.6709638,0.1998744,-0.6070545,0.126266,-0.7991528,0.13405591,-0.95029706,0.09075267,-0.68793315,0.10890558,-0.63556784,0.00037838533,-0.7794952,0.008330795,-0.87160885,0.009689191,-0.71756524,0.05158008,-0.66897845,no_gesture,data\own\images\no_gesture\no_gesture_0072.jpg
0.0,0.0,-0.1846366,-0.22887273,-0.3114948,-0.5520382,-0.26496196,-0.8514377,-0.08998306,-0.9183905,-0.07211097,-0.8140052,-0.10902157,-0.99403936,-0.16232765,-0.7444565,-0.11437356,-0.6710142,0.08175923,-0.7938475,0.044400893,-0.9748629,-0.026683638,-0.64488393,0.022278566,-0.59104973,0.21636349,-0.75699556,0.18533702,-0.9544563,0.10939342,-0.66964656,0.13805836,-0.6077091,0.34781653,-0.7130321,0.31259957,-0.86407566,0.2584407,-0.6876477,0.28387228,-0.6235598,no_gesture,data\own\images\no_gesture\no_gesture_0073.jpg
0.0,0.0,-0.17779836,-0.22825752,-0.29800594,-0.5259046,-0.23114301,-0.80873406,-0.064234994,-0.8359458,-0.1422649,-0.78872645,-0.13725968,-0.99053514,-0.16867328,-0.73559463,-0.13653764,-0.6680017,-0.004471336,-0.7564061,-0.004602898,-0.939908,-0.04601012,-0.6527015,-0.019508708,-0.630835,0.12881824,-0.7062016,0.13727123,-0.881803,0.07316943,-0.62354946,0.08581634,-0.5825615,0.25668588,-0.64097875,0.2495178,-0.77133983,0.19261247,-0.60905606,0.19484176,-0.5579708,no_gesture,data\own\images\no_gesture\no_gesture_0080.jpg
0.0,0.0,-0.17928419,-0.19177799,-0.31399947,-0.5264,-0.28198844,-0.82822233,-0.10236288,-0.8687553,-0.18203901,-0.80340564,-0.17805824,-0.98401994,-0.19298476,-0.7420815,-0.17379855,-0.69956,-0.037820436,-0.7884595,-0.02764712,-0.9654263,-0.061210673,-0.6803962,-0.050148938,-0.68086207,0.10539732,-0.7351402,0.10935744,-0.88042915,0.06421888,-0.6125816,0.074586205,-0.6010645,0.2462392,-0.6583615,0.23865452,-0.7729009,0.19594362,-0.5962873,0.2022869,-0.56483614,no_gesture,data\own\images\no_gesture\no_gesture_0085.jpg
0.0,0.0,-0.1985227,-0.21304093,-0.34289655,-0.5236365,-0.316734,-0.8135561,-0.15725149,-0.90271735,-0.18956514,-0.81634635,-0.19617732,-0.98056847,-0.21612018,-0.7187135,-0.19069096,-0.6757152,-0.04977219,-0.7955402,-0.058059614,-0.95582527,-0.09132111,-0.6560605,-0.069478,-0.6562196,0.090098,-0.7474843,0.08429931,-0.8866903,0.03732935,-0.61299133,0.05649082,-0.6003828,0.22813748,-0.67396796,0.2169571,-0.8042587,0.17204562,-0.61850125,0.18634048,-0.57860607,no_gesture,data\own\images\no_gesture\no_gesture_0086.jpg
0.0,0.0,-0.16227107,-0.22397742,-0.26130098,-0.5682123,-0.22906987,-0.8239699,-0.073659256,-0.8461243,-0.042070106,-0.8291771,-0.10782236,-0.9941702,-0.14303786,-0.74489874,-0.08216429,-0.6833617,0.08667291,-0.7750304,0.015538153,-0.93677443,-0.039632894,-0.6216536,0.020273251,-0.58643067,0.21319798,-0.69375616,0.14234968,-0.8415095,0.063819274,-0.5423952,0.11834952,-0.49145055,0.34109885,-0.5770401,0.27203694,-0.71958065,0.19511832,-0.52548325,0.23394713,-0.46996844,no_gesture,data\own\images\no_gesture\no_gesture_0087.jpg
0.0,0.0,-0.1506734,-0.21423578,-0.26881993,-0.52455324,-0.2901802,-0.75847656,-0.1728758,-0.7916087,0.015441318,-0.79807854,-0.1060912,-0.9943564,-0.2167539,-0.81900454,-0.25193718,-0.7266895,0.15247677,-0.7326493,0.003264715,-0.87502015,-0.09487937,-0.55029684,-0.058209978,-0.44289434,0.26851255,-0.6080785,0.08637227,-0.6885514,-0.001262636,-0.38993403,0.051036958,-0.29777727,0.3641936,-0.43813658,0.189875,-0.5272922,0.11145784,-0.33185366,0.1518569,-0.25210777,no_gesture,data\own\images\no_gesture\no_gesture_0088.jpg
0.0,0.0,-0.04854033,-0.3090616,0.048841573,-0.71620184,0.27258822,-0.86271894,0.4446475,-0.67827946,0.3462788,-0.74646413,0.43235862,-0.9017017,0.26268625,-0.747644,0.26968083,-0.6789813,0.4338596,-0.5775703,0.5099205,-0.68880194,0.30304644,-0.52469856,0.33116972,-0.48749712,0.4892071,-0.38992465,0.5475827,-0.46796328,0.33132786,-0.34526888,0.34909463,-0.32093498,0.5297022,-0.17128229,0.5785617,-0.2727053,0.4122268,-0.20498283,0.4016664,-0.17505027,no_gesture,data\own\images\no_gesture\no_gesture_0089.jpg
0.0,0.0,-0.028856294,-0.31954938,0.19370368,-0.7086701,0.46602073,-0.7873594,0.6150956,-0.53202873,0.54976314,-0.7198792,0.5979111,-0.8015624,0.3882228,-0.67538625,0.41384003,-0.619102,0.63520074,-0.5129543,0.6722903,-0.52070194,0.37704152,-0.42559427,0.44792607,-0.42324117,0.64952964,-0.29269212,0.6305099,-0.2631569,0.37526116,-0.2226395,0.4434114,-0.22309588,0.64278114,-0.040771224,0.59789664,-0.041518867,0.43081746,-0.030779729,0.47479433,-0.039123558,no_gesture,data\own\images\no_gesture\no_gesture_0091.jpg
0.0,0.0,-0.02641964,-0.32494497,0.11655738,-0.7214416,0.33359864,-0.82725716,0.46176088,-0.5688028,0.56725466,-0.7410271,0.5507356,-0.8346798,0.34300905,-0.70152855,0.35940218,-0.632466,0.67976385,-0.5054647,0.5972235,-0.54526216,0.3554331,-0.45924813,0.38927126,-0.4405206,0.69421715,-0.25552118,0.5124094,-0.23744452,0.294957,-0.215069,0.35572553,-0.23015961,0.6730035,0.011588648,0.4665121,0.008056059,0.3118312,-0.0095356805,0.35419318,-0.04575126,no_gesture,data\own\images\no_gesture\no_gesture_0092.jpg
0.0,0.0,-0.08377223,-0.19644761,-0.103561275,-0.32742152,-0.13832256,-0.41861105,-0.1490584,-0.5320712,0.1253477,-0.42852592,0.06893654,-0.59637004,-0.018326659,-0.59976923,-0.08405785,-0.5374709,0.15653121,-0.42379767,0.16888931,-0.703648,0.14527772,-0.8828425,0.12338651,-0.9923587,0.16174491,-0.40333587,0.194111,-0.68426794,0.1948355,-0.8547216,0.20665608,-0.9648374,0.14509526,-0.38765422,0.19285508,-0.5610523,0.21168193,-0.6829447,0.22994456,-0.7869246,ok,data\own\images\ok\ok_0001.jpg
0.0,0.0,-0.10043686,-0.135186,-0.14185432,-0.2358471,-0.19518022,-0.32884333,-0.22515918,-0.43166125,0.09687272,-0.33356315,0.08709467,-0.56238085,0.06873023,-0.71686065,0.052324854,-0.82478565,0.13008972,-0.33117676,0.14033757,-0.6392221,0.12338171,-0.8447499,0.11230637,-0.99367356,0.13195461,-0.31291723,0.15664165,-0.62820816,0.15417556,-0.7970199,0.16173422,-0.912547,0.11090522,-0.2981564,0.15106013,-0.47939593,0.17100918,-0.60200304,0.19338043,-0.70574343,ok,data\own\images\ok\ok_0002.jpg
0.0,0.0,-0.04886551,-0.09841507,-0.042753752,-0.2451943,-0.04874366,-0.37426886,-0.059711564,-0.49197555,0.15294959,-0.32779157,0.1671789,-0.60491794,0.17017195,-0.82655716,0.1590489,-0.9872707,0.16346546,-0.3499686,0.107255965,-0.66215134,0.026206877,-0.8180385,-0.03996871,-0.8934433,0.15475857,-0.36398837,0.14497106,-0.6716238,0.12094535,-0.84923387,0.10071821,-0.95103556,0.13013704,-0.36660075,0.18233608,-0.57732624,0.20756955,-0.71242,0.22839561,-0.8103574,ok,data\own\images\ok\ok_0003.jpg
0.0,0.0,-0.0014247911,-0.13479061,0.011385066,-0.2685664,-0.0013801005,-0.3730974,-0.034647923,-0.45948654,0.13191941,-0.3837664,0.09933461,-0.61898166,0.08365237,-0.804196,0.07359993,-0.9513287,0.122062184,-0.38017294,0.07883972,-0.647976,0.05642512,-0.8479557,0.040571004,-0.9991767,0.08918444,-0.35783452,0.0652306,-0.6236132,0.061089903,-0.81220055,0.05873152,-0.9461776,0.03648136,-0.32733062,0.049943276,-0.49068826,0.06607999,-0.61605185,0.08244784,-0.7225868,ok,data\own\images\ok\ok_0004.jpg
0.0,0.0,-0.08312425,-0.19854563,-0.10657265,-0.32968783,-0.16023523,-0.4479427,-0.20145488,-0.57022625,0.17607422,-0.44770974,0.05171646,-0.66368455,-0.08650763,-0.6837768,-0.18860488,-0.6645436,0.18764928,-0.4566869,0.10654943,-0.7434851,0.0095740305,-0.8132221,-0.06903992,-0.8439685,0.17018844,-0.4604902,0.14876783,-0.7556547,0.099412836,-0.90368026,0.0638477,-0.9979597,0.13070768,-0.4665988,0.15814205,-0.66983795,0.16380952,-0.81719214,0.16342384,-0.937494,ok,data\own\images\ok\ok_0005.jpg
0.0,0.0,-0.08736405,-0.18750724,-0.10715447,-0.30561456,-0.15220061,-0.3934245,-0.18958089,-0.48926952,0.15071034,-0.44233742,0.027289098,-0.59639823,-0.09118672,-0.5820941,-0.17960708,-0.53768504,0.16636327,-0.42996442,0.11606632,-0.70727915,0.079429105,-0.87386924,0.036397416,-0.99933743,0.14361614,-0.39896086,0.12887326,-0.6781696,0.10807963,-0.85430205,0.09067982,-0.9834597,0.08933718,-0.37041768,0.10271428,-0.55411583,0.10543625,-0.68154466,0.10327655,-0.79461515,ok,data\own\images\ok\ok_0006.jpg
0.0,0.0,-0.05562924,-0.16195285,-0.09197179,-0.32128692,-0.13951077,-0.43389577,-0.1874408,-0.53136426,0.17852987,-0.50429183,0.1402547,-0.7249022,0.10754424,-0.87936735,0.07373533,-0.99727786,0.18453914,-0.4849481,0.055639468,-0.7111691,-0.05341701,-0.7369214,-0.12510754,-0.7318486,0.15149564,-0.44560763,0.025918905,-0.6485199,-0.07934129,-0.6456608,-0.13871117,-0.62430346,0.09436816,-0.39525115,0.094209865,-0.58120936,0.08698423,-0.6966546,0.08782305,-0.79364,ok,data\own\images\ok\ok_0007.jpg
0.0,0.0,-0.05667822,-0.14032984,-0.09006521,-0.2867549,-0.1406952,-0.3888343,-0.20062377,-0.48507085,0.1618247,-0.4757894,0.11963819,-0.70071113,0.08835931,-0.866628,0.060150374,-0.99818933,0.16849267,-0.44963634,0.07280723,-0.714334,-0.00966381,-0.83942616,-0.07145511,-0.92021435,0.13699093,-0.40220252,0.02859449,-0.63983536,-0.0771752,-0.6701301,-0.1365188,-0.6739329,0.077213675,-0.3418651,0.07268407,-0.5236248,0.057112176,-0.63190615,0.050910998,-0.72010756,ok,data\own\images\ok\ok_0008.jpg
0.0,0.0,-0.08433614,-0.18019316,-0.09453482,-0.3018136,-0.1404882,-0.4076608,-0.1581841,-0.5249471,0.13177794,-0.4230428,0.031128174,-0.5850915,-0.07161991,-0.5678865,-0.13298328,-0.5142251,0.15169457,-0.43879515,0.14206193,-0.72445774,0.09977917,-0.88708293,0.06267232,-0.9980342,0.15239547,-0.4254531,0.15671198,-0.7086125,0.12365197,-0.8593386,0.104417875,-0.9618114,0.13770437,-0.41600972,0.16268502,-0.5993503,0.15118566,-0.714187,0.14242473,-0.81028837,ok,data\own\images\ok\ok_0009.jpg
0.0,0.0,-0.049508695,-0.16558541,-0.09082181,-0.2609803,-0.16255595,-0.34768835,-0.2190343,-0.4551596,0.12710062,-0.4257949,0.0165433,-0.6004569,-0.087410025,-0.594128,-0.15805745,-0.5545482,0.15309754,-0.42508447,0.12413146,-0.71041965,0.09310548,-0.8713133,0.0647428,-0.997902,0.1559801,-0.38005584,0.16578245,-0.6533469,0.15523225,-0.805202,0.14466923,-0.93293244,0.14231229,-0.32040918,0.18544345,-0.44554242,0.2005653,-0.5483906,0.21073371,-0.6589724,ok,data\own\images\ok\ok_0010.jpg
0.0,0.0,-0.032544315,-0.13892542,-0.0646655,-0.24727222,-0.12527807,-0.35934836,-0.17262699,-0.480168,0.12725967,-0.43506792,0.009455258,-0.6019985,-0.110818,-0.59205806,-0.20105232,-0.55407405,0.14172468,-0.43759075,0.13138105,-0.7178081,0.10201987,-0.86716545,0.068312034,-0.997664,0.14923681,-0.39403117,0.17039517,-0.6483025,0.1645553,-0.79633105,0.152041,-0.9294428,0.13983232,-0.33235583,0.19376436,-0.44239187,0.21284814,-0.5366083,0.22262119,-0.6427166,ok,data\own\images\ok\ok_0011.jpg
0.0,0.0,0.12953709,-0.078413226,0.21951894,-0.24774753,0.25750607,-0.41201726,0.28271025,-0.5644629,0.1742437,-0.4184706,0.111114345,-0.63026243,0.006330875,-0.6457533,-0.07883434,-0.6269771,0.111663245,-0.4453568,0.12272683,-0.6980584,0.11262767,-0.8629986,0.095282294,-0.99545026,0.058163937,-0.42502266,0.074307494,-0.6214925,0.06854777,-0.7325876,0.059985444,-0.82631135,0.014320883,-0.37465447,0.0029498395,-0.43439063,-0.025409507,-0.46945396,-0.04866375,-0.51504034,ok,data\own\images\ok\ok_0012.jpg
0.0,0.0,-0.06352677,-0.18431938,-0.082813844,-0.34577304,-0.111873925,-0.45336512,-0.123293824,-0.53841907,0.14945644,-0.45736423,0.07611577,-0.6225043,-0.019196296,-0.5965488,-0.08788743,-0.5342951,0.19965486,-0.42307982,0.22915503,-0.69090813,0.22186124,-0.8537918,0.20476273,-0.9788117,0.2308676,-0.33938673,0.3010051,-0.59197843,0.31781378,-0.7567201,0.32583013,-0.89235973,0.24185207,-0.22496022,0.32943764,-0.3672638,0.3661583,-0.48569986,0.3871654,-0.6052106,ok,data\own\images\ok\ok_0013.jpg
0.0,0.0,-0.061804548,-0.22390112,-0.061611153,-0.38866952,-0.08014232,-0.4797872,-0.062396858,-0.5725908,0.18594109,-0.47715932,0.12521635,-0.6304068,0.029967055,-0.6079886,-0.04547749,-0.5595287,0.23565227,-0.42116162,0.27070463,-0.6710304,0.2694058,-0.83061117,0.2566235,-0.9665114,0.26145503,-0.33532605,0.33997312,-0.5706872,0.3549628,-0.73266345,0.36099198,-0.8605625,0.27053338,-0.22706068,0.36445883,-0.36838326,0.40595803,-0.4853445,0.43589073,-0.5959341,ok,data\own\images\ok\ok_0014.jpg
0.0,0.0,-0.07018946,-0.21355839,-0.07959746,-0.38161308,-0.100076064,-0.4828958,-0.060779203,-0.55429703,0.1633882,-0.47067297,0.12498622,-0.62639505,0.037092585,-0.60692805,-0.033847943,-0.5525016,0.21526329,-0.42287293,0.24918692,-0.6681312,0.24839741,-0.8282733,0.24509646,-0.9694987,0.24470766,-0.343028,0.30978847,-0.57733464,0.32199946,-0.74294734,0.32926905,-0.8702168,0.25528395,-0.24076961,0.33245265,-0.4006794,0.36672074,-0.5261347,0.39186713,-0.6337463,ok,data\own\images\ok\ok_0015.jpg
0.0,0.0,-0.04927556,-0.17134471,-0.055490788,-0.34899303,-0.06843453,-0.45565474,-0.038259745,-0.5336333,0.19136876,-0.44771653,0.14498201,-0.59877,0.05314451,-0.58135116,-0.016973017,-0.5307781,0.23955062,-0.41624555,0.2806268,-0.6596401,0.28048715,-0.82660794,0.2707321,-0.9626547,0.26886988,-0.33653483,0.3473717,-0.5729789,0.36162102,-0.7393602,0.36668232,-0.8774647,0.2758252,-0.22332788,0.36665377,-0.36617354,0.40705144,-0.48433965,0.43153226,-0.5962464,ok,data\own\images\ok\ok_0016.jpg
0.0,0.0,0.081051804,-0.1421206,0.15641919,-0.31307906,0.21839567,-0.4689762,0.26376244,-0.61775726,0.12520391,-0.42800477,0.03353408,-0.6028996,-0.08227557,-0.5937271,-0.15813804,-0.5684708,0.12134243,-0.4391131,0.1421151,-0.68642104,0.14231743,-0.8501783,0.13793613,-0.99044114,0.11759442,-0.41156936,0.1786062,-0.6333121,0.20515783,-0.784612,0.21097714,-0.9127108,0.11041477,-0.35727605,0.18872344,-0.46484658,0.23905402,-0.55472326,0.26313606,-0.6553204,ok,data\own\images\ok\ok_0017.jpg
0.0,0.0,-0.055180874,-0.18813035,-0.058843683,-0.32888773,-0.0904525,-0.43464383,-0.10975887,-0.5460364,0.14863838,-0.45523155,0.08144573,-0.6301241,-0.012172982,-0.6199907,-0.07984464,-0.57296115,0.17761089,-0.43845078,0.20012768,-0.7022862,0.1889961,-0.86262596,0.16881469,-0.9856478,0.19837418,-0.38015673,0.255692,-0.64279664,0.25593534,-0.80523497,0.253304,-0.92554814,0.21011724,-0.30219936,0.2892547,-0.46460655,0.31566882,-0.59143424,0.3291172,-0.6999343,ok,data\own\images\ok\ok_0018.jpg
0.0,0.0,-0.09716906,-0.20474958,-0.14864066,-0.32963887,-0.21804212,-0.40347776,-0.24606873,-0.5013732,0.067854345,-0.50184053,-0.0348005,-0.63066244,-0.13134234,-0.5801576,-0.20187464,-0.50439644,0.10627675,-0.4366767,0.10676618,-0.70305306,0.08758284,-0.8557847,0.07008978,-0.99754065,0.12675111,-0.34480402,0.17034833,-0.6123164,0.1688147,-0.781742,0.16688268,-0.92537457,0.13452102,-0.23621732,0.18498866,-0.3922773,0.20780349,-0.5174876,0.22251217,-0.6497281,ok,data\own\images\ok\ok_0019.jpg
0.0,0.0,-0.11535263,-0.1971004,-0.18018232,-0.3437145,-0.22674492,-0.41492358,-0.24119943,-0.48743218,0.03665555,-0.53313154,-0.032136537,-0.6754031,-0.12502949,-0.5852359,-0.1916727,-0.48693243,0.098068796,-0.45812485,0.104842074,-0.7279807,0.09033725,-0.86336285,0.08237381,-0.99660146,0.14028208,-0.35121837,0.1821441,-0.61974746,0.18996893,-0.77536905,0.1953332,-0.9005702,0.17124996,-0.22064565,0.21766171,-0.40076688,0.24401002,-0.5214534,0.2626248,-0.6347053,ok,data\own\images\ok\ok_0020.jpg
0.0,0.0,-0.056786258,-0.10986843,-0.0975842,-0.26237303,-0.12941848,-0.36841056,-0.13660936,-0.4469753,0.011462582,-0.48952946,-0.025331642,-0.6421414,-0.09520426,-0.52633417,-0.13980056,-0.41248095,0.08759962,-0.4696452,0.09285849,-0.71504074,0.102993384,-0.85386866,0.12029367,-0.99273837,0.14334822,-0.39356658,0.18150818,-0.63307214,0.20912394,-0.7754746,0.23365532,-0.9095889,0.1856265,-0.28019032,0.24037057,-0.43181887,0.27060285,-0.5315725,0.29553097,-0.62933517,ok,data\own\images\ok\ok_0021.jpg
0.0,0.0,-0.1082464,-0.10421585,-0.15812357,-0.24860722,-0.118435696,-0.35598367,-0.036503676,-0.40816635,-0.023792947,-0.49387565,-0.014130474,-0.65979064,-0.03911265,-0.5759786,-0.04964086,-0.47820416,0.070129454,-0.48304474,0.09093304,-0.72993255,0.11152235,-0.86535764,0.13974485,-0.9901876,0.14293969,-0.4206226,0.18379189,-0.63373965,0.20809454,-0.7763398,0.23386246,-0.89965177,0.2091033,-0.30885276,0.24646077,-0.4732093,0.2607746,-0.577938,0.27193293,-0.67385566,ok,data\own\images\ok\ok_0022.jpg
0.0,0.0,-0.08876136,-0.10356733,-0.11856154,-0.25284553,-0.07129701,-0.36157474,0.020228907,-0.41844857,-0.022038886,-0.49738702,0.00014623809,-0.6474956,-0.00749838,-0.5459065,-0.0060457573,-0.44382748,0.060390323,-0.49101153,0.075625636,-0.71994346,0.10484879,-0.85120374,0.14060985,-0.9900651,0.13140659,-0.43745944,0.15640323,-0.644706,0.18229985,-0.7690508,0.20967524,-0.89423674,0.19569606,-0.34721583,0.21930884,-0.50819707,0.23172063,-0.6054814,0.24790752,-0.6991488,ok,data\own\images\ok\ok_0023.jpg
0.0,0.0,-0.09148014,-0.0931441,-0.12034543,-0.23474665,-0.06287773,-0.33760744,0.02996309,-0.39486763,-0.029305788,-0.4902954,0.002271895,-0.64660275,-0.009522496,-0.52879804,-0.00997684,-0.4216271,0.056068864,-0.48621166,0.0748049,-0.7222065,0.10542419,-0.8489047,0.14630091,-0.9892401,0.12917593,-0.4338692,0.15506817,-0.65267605,0.1808125,-0.77557397,0.21044524,-0.8994877,0.19867088,-0.34443632,0.22323199,-0.5121506,0.2356839,-0.61103195,0.25355116,-0.7052529,ok,data\own\images\ok\ok_0024.jpg
0.0,0.0,-0.10611078,-0.09614764,-0.14789341,-0.22443867,-0.09330883,-0.31814733,-0.0054157623,-0.3472841,-0.02489974,-0.4654741,-0.01207525,-0.605614,-0.0412203,-0.5003123,-0.055123698,-0.3918226,0.056887686,-0.46957704,0.07639292,-0.71532655,0.09581283,-0.85690755,0.12336525,-0.9923613,0.1326446,-0.4180664,0.15949574,-0.6403973,0.18563598,-0.77509093,0.21380888,-0.9039736,0.2080479,-0.31880987,0.23815127,-0.48830616,0.25024065,-0.5894872,0.26346248,-0.68436795,ok,data\own\images\ok\ok_0025.jpg
0.0,0.0,-0.11363909,-0.070584,-0.18255551,-0.18536536,-0.18886068,-0.2740296,-0.15110567,-0.33579385,-0.11255967,-0.43357062,-0.14232562,-0.58395475,-0.15715285,-0.49099597,-0.16074397,-0.39329892,-0.01871437,-0.44286463,-0.025537714,-0.6964839,-0.018494615,-0.8476855,-0.005207737,-0.99998647,0.066837095,-0.39720958,0.083158895,-0.6222197,0.10088981,-0.7646064,0.115988955,-0.89397377,0.15128872,-0.31313053,0.1774462,-0.47840667,0.19076644,-0.58462584,0.20070016,-0.6814998,ok,data\own\images\ok\ok_0026.jpg
0.0,0.0,-0.11804816,-0.0772988,-0.18672085,-0.2182614,-0.17032185,-0.31985152,-0.09894322,-0.37978783,-0.08568091,-0.49595144,-0.086284615,-0.65339285,-0.10021016,-0.5388468,-0.104763076,-0.42721194,0.00956485,-0.50397205,0.009941102,-0.726195,0.015344281,-0.8577867,0.022621315,-0.9997441,0.09305035,-0.45527035,0.11163574,-0.65998,0.12258654,-0.7819766,0.1311079,-0.9073443,0.17246896,-0.36337978,0.19829933,-0.51811343,0.20862769,-0.61052525,0.21613626,-0.69973063,ok,data\own\images\ok\ok_0027.jpg
0.0,0.0,-0.11793015,-0.0726762,-0.18538341,-0.19048806,-0.1670346,-0.27694598,-0.09347438,-0.3023027,-0.07890726,-0.46395478,-0.10012998,-0.58945924,-0.13104278,-0.47821268,-0.14351994,-0.37061754,0.010535261,-0.4628083,0.0066726003,-0.70956695,0.009652605,-0.85334784,0.027109103,-0.9996325,0.09430025,-0.40653297,0.11302144,-0.6349235,0.12401774,-0.7723994,0.140144,-0.90084064,0.1765466,-0.30579466,0.20104069,-0.47164127,0.20845996,-0.5716942,0.21704645,-0.66885585,ok,data\own\images\ok\ok_0028.jpg
0.0,0.0,-0.10450475,-0.062079094,-0.16013665,-0.16387118,-0.123765215,-0.2386309,-0.045554228,-0.2564323,-0.09761951,-0.4369225,-0.09902262,-0.53543323,-0.11756282,-0.43203634,-0.1258078,-0.3286974,-0.0118484385,-0.43370387,0.00429208,-0.6856733,0.024369549,-0.8422054,0.052273743,-0.9986327,0.07162044,-0.38327482,0.10337778,-0.60848814,0.13119002,-0.75376886,0.15889592,-0.8937098,0.15649465,-0.28844175,0.18871842,-0.44601026,0.20430079,-0.54724556,0.22054957,-0.65001106,ok,data\own\images\ok\ok_0029.jpg
0.0,0.0,-0.035107236,-0.074706644,-0.0404125,-0.22088888,-0.026743313,-0.3423251,0.009942445,-0.395628,0.03109129,-0.42876616,0.039658945,-0.48290104,0.023157598,-0.386933,0.016833333,-0.30593118,0.11090481,-0.40819544,0.16097875,-0.6535685,0.20272453,-0.8223652,0.24163187,-0.97036797,0.17679293,-0.34710547,0.23784038,-0.58556646,0.28878576,-0.7390779,0.33394462,-0.87458676,0.2329468,-0.24906643,0.3012822,-0.39903796,0.33617815,-0.50253004,0.369325,-0.60341096,ok,data\own\images\ok\ok_0030.jpg
0.0,0.0,-0.06696982,-0.010546732,-0.066824034,-0.07447074,0.02576853,-0.12723316,0.15978119,-0.17804858,-0.014202716,-0.39038828,0.05683278,-0.44753373,0.09419772,-0.33568,0.11539664,-0.22210465,0.093122624,-0.40685707,0.15009224,-0.66209877,0.21753286,-0.8130958,0.29318222,-0.9560566,0.17849374,-0.36276865,0.23844898,-0.590435,0.30525282,-0.7250326,0.3694492,-0.84969634,0.2459866,-0.2858894,0.29183662,-0.44116724,0.32042113,-0.5323967,0.35936323,-0.6254975,ok,data\own\images\ok\ok_0031.jpg
0.0,0.0,0.11409292,0.051418435,0.2334245,0.039970014,0.35615963,0.03545095,0.44603577,-0.015531206,0.14925921,-0.41110945,0.27665722,-0.4628417,0.3705603,-0.36348274,0.41707522,-0.22335775,0.15002581,-0.4476053,0.28375277,-0.63953495,0.4322497,-0.7541929,0.5579227,-0.8298929,0.1673979,-0.43750504,0.31367943,-0.6232532,0.42038175,-0.66983783,0.48652416,-0.6849977,0.19568107,-0.42677146,0.32224467,-0.5204079,0.39410543,-0.54453784,0.4418531,-0.5443721,ok,data\own\images\ok\ok_0034.jpg
0.0,0.0,0.120019965,0.05365321,0.26472178,0.048193067,0.40874085,0.04909715,0.5193394,-0.008129656,0.18117963,-0.42514068,0.33642244,-0.48447704,0.4316862,-0.38218284,0.47984654,-0.25153357,0.19487382,-0.45099995,0.34652835,-0.6474672,0.5091838,-0.7350167,0.63230115,-0.7747227,0.227439,-0.43313816,0.3833841,-0.6001394,0.48827878,-0.6029348,0.542604,-0.56896555,0.28045017,-0.42094642,0.41163626,-0.5016794,0.47683138,-0.5030064,0.5096394,-0.47673717,ok,data\own\images\ok\ok_0035.jpg
0.0,0.0,0.13789234,0.057711083,0.2844822,0.049289,0.4247765,0.052129846,0.523042,-0.004353622,0.18150967,-0.4424399,0.34373766,-0.49622428,0.43935907,-0.36679995,0.4782496,-0.21931873,0.19056475,-0.4653537,0.35528535,-0.6479575,0.5095684,-0.7239876,0.6197445,-0.7631844,0.22443831,-0.45170805,0.38531786,-0.65825814,0.52460957,-0.73558956,0.624865,-0.7807328,0.2705067,-0.44829983,0.41108802,-0.5834009,0.5059534,-0.676484,0.5854431,-0.7330156,ok,data\own\images\ok\ok_0036.jpg
0.0,0.0,0.15021265,0.06331931,0.2939463,0.048118036,0.40273377,0.0070928484,0.44017342,-0.049789388,0.18200916,-0.37262714,0.28699678,-0.4322321,0.3767031,-0.36950245,0.44010386,-0.24844477,0.17769441,-0.44369826,0.30429143,-0.64928335,0.45841238,-0.75671244,0.59354407,-0.8048015,0.16712146,-0.46101227,0.34215906,-0.5934006,0.4431467,-0.5271261,0.48592922,-0.4456157,0.17283395,-0.44837567,0.33944717,-0.4811662,0.3985076,-0.3777419,0.40849444,-0.26801988,ok,data\own\images\ok\ok_0037.jpg
0.0,0.0,0.17415921,0.028299205,0.3413596,-0.029295776,0.44693366,-0.097802214,0.44874027,-0.1762872,0.24574937,-0.36682972,0.39660543,-0.52687424,0.51466775,-0.63510907,0.61361945,-0.6962022,0.21149842,-0.40329087,0.35539278,-0.6122622,0.49183214,-0.7234744,0.6079304,-0.7939904,0.16022544,-0.41372964,0.3499688,-0.47038803,0.3559679,-0.34758818,0.32687038,-0.2684923,0.12300213,-0.40454394,0.306188,-0.40587494,0.31928653,-0.3070336,0.28816262,-0.24902277,ok,data\own\images\ok\ok_0038.jpg
